	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
26056	Recording037	participant26_trial02	Entire Recording	1		Saccade	Partial	1	25	45	20							172.82	172.82							
26057	Recording037	participant26_trial02	Entire Recording	1		Saccade	Partial	2	105	165	60							573.77	775.91							
26058	Recording037	participant26_trial02	Entire Recording	1		Fixation	Partial	1	265	505	240			0.4579	0.12117	3.07763										
26059	Recording037	participant26_trial02	Entire Recording	1		Saccade	Whole	3	505	515	10						271.17	104.93	104.93	6.21			0.4579	0.12117	0.4607	0.25809
26060	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	2	515	1354	840			0.4607	0.25809	2.96601										
26061	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	4	1354	1434	80							263.37	464.18				0.4607	0.25809		
26062	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	5	1444	1464	20							222.54	248.83							
26063	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	6	1484	1494	10							129.47	129.47							
26064	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	7	1514	1584	70							147.23	173.24							
26065	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	8	1604	1674	70							222.51	311.7							
26066	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	9	1694	1754	60							224.25	265.35							
26067	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	10	1984	2054	70							204.56	259.29							
26068	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	11	2064	2084	20							134.07	134.07							
26069	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	12	2104	2154	50							303.22	406.76							
26070	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	13	2224	2244	20							159.52	159.52							
26071	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	14	2294	2314	20							179.69	179.69							
26072	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	15	2344	2374	30							201.08	265.83						0.2732	0.5271899999999999
26073	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	3	2374	2524	150			0.2732	0.5271899999999999	2.69664										
26074	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	16	2524	2533	10							136.49	136.49				0.2732	0.5271899999999999		
26075	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	17	2573	2583	10							114.6	114.6						0.27598	0.44805
26076	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	4	2583	2743	160			0.27598	0.44805	2.6339200000000003										
26077	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	18	2743	2773	30						0.87	221.13	299.57	11.6			0.27598	0.44805	0.40668000000000004	0.44606
26078	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	5	2773	3083	310			0.40668000000000004	0.44606	2.5617900000000002										
26079	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	19	3083	3143	60							356.18	457.67				0.40668000000000004	0.44606		
26080	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	20	3453	3513	60							583.38	803.54							
26081	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	21	3533	3543	10							128.03	128.03						0.58048	0.72459
26082	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	6	3543	3703	160			0.58048	0.72459	2.43276										
26083	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	22	3703	3723	20						109.82	137.48	156.14	7.15			0.58048	0.72459	0.53351	0.59429
26084	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	7	3723	4033	310			0.53351	0.59429	2.50848										
26085	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	23	4033	4053	20						42.82	120.03	131.38	1.86			0.53351	0.59429	0.55081	0.57826
26086	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	8	4053	4322	270			0.55081	0.57826	2.56325										
26087	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	24	4322	4352	30						144.37	127.45	159.91	4.17			0.55081	0.57826	0.50798	0.54756
26088	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	9	4352	5062	710			0.50798	0.54756	2.55687										
26089	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	25	5062	5082	20						270.04	127.7	153.07	8.84			0.50798	0.54756	0.50813	0.75743
26090	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	10	5082	5582	500			0.50813	0.75743	2.49744										
26091	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	26	5582	5602	20						83.56	105.23	109.15	8.24			0.50813	0.75743	0.52751	0.5859300000000001
26092	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	11	5602	6091	490			0.52751	0.5859300000000001	2.6090299999999997										
26093	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	27	6091	6111	20						108.0	166.08	171.68	4.7			0.52751	0.5859300000000001	0.49983999999999995	0.50078
26094	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	12	6111	7211	1099			0.49983999999999995	0.50078	2.67821										
26095	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	28	7211	7231	20						291.88	128.44	150.13	1.57			0.49983999999999995	0.50078	0.50989	0.52583
26096	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	13	7231	7631	400			0.50989	0.52583	2.6247										
26097	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	29	7631	7730	100							334.43	510.36				0.50989	0.52583		
26098	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	30	7770	7800	30							159.26	214.28							
26099	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	31	7810	7820	10							102.27	102.27						0.74241	0.23339000000000001
26100	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	14	7820	7930	110			0.74241	0.23339000000000001	2.6286400000000003										
26101	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	32	7930	7960	30							184.64	243.77				0.74241	0.23339000000000001		
26102	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	33	8010	8030	20							127.19	127.19							
26103	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	34	8090	8100	10							102.21	102.21							
26104	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	35	8130	8160	30							167.75	225.62						0.6531	0.40710999999999997
26105	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Partial	15	8160	8270	110			0.6531	0.40710999999999997	2.67142										
26106	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Partial	36	8330	8350	20							197.5	214.58						0.63505	0.40944
26107	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	16	8350	8560	210			0.63505	0.40944	2.66522										
26108	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	37	8560	8580	20						100.18	141.53	141.9	4.68			0.63505	0.40944	0.61693	0.30855
26109	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	17	8580	8740	160			0.61693	0.30855	2.68083										
26110	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	38	8740	8780	40						206.92	205.83	240.6	10.77			0.61693	0.30855	0.49809	0.3689
26111	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	18	8780	9240	460			0.49809	0.3689	2.6577										
26112	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	39	9240	9270	30						251.84	191.72	237.84	6.61			0.49809	0.3689	0.46148	0.48052
26113	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	19	9270	9419	150			0.46148	0.48052	2.75247										
26114	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	40	9419	9449	30						287.37	255.77	341.89	9.71			0.46148	0.48052	0.51666	0.65692
26115	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	20	9449	9599	150			0.51666	0.65692	2.81949										
26116	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	41	9599	9639	40						140.79	179.68	214.5	6.42			0.51666	0.65692	0.45141000000000003	0.6036699999999999
26117	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	21	9639	9719	80			0.45141000000000003	0.6036699999999999	2.8045299999999997										
26118	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	42	9719	9749	30						95.88	123.24	146.96	4.84			0.45141000000000003	0.6036699999999999	0.44093999999999994	0.5020899999999999
26119	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	22	9749	9829	80			0.44093999999999994	0.5020899999999999	2.79283										
26120	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	43	9829	9869	40						80.03	244.77	308.52	11.0			0.44093999999999994	0.5020899999999999	0.4785	0.28844000000000003
26121	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Partial	23	9869	9949	80			0.4785	0.28844000000000003	2.78677										
26122	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Partial	24	9969	10039	70			0.48215	0.29516	2.75801										
26123	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	44	10039	10049	10						25.53	117.59	117.59	3.2			0.48215	0.29516	0.51674	0.27864
26124	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	25	10049	10159	110			0.51674	0.27864	2.73765										
26125	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	45	10159	10189	30						67.28	154.66	195.44	5.71			0.51674	0.27864	0.55704	0.18243
26126	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	26	10189	10369	180			0.55704	0.18243	2.69192										
26127	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	46	10369	10389	20						289.05	139.01	146.12	4.26			0.55704	0.18243	0.58418	0.26104
26128	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	27	10389	10509	120			0.58418	0.26104	2.7004900000000003										
26129	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	47	10509	10559	50						285.62	246.37	364.41	12.91			0.58418	0.26104	0.6550600000000001	0.51455
26130	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	28	10559	10689	130			0.6550600000000001	0.51455	2.81564										
26131	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	48	10689	10709	20						248.72	113.49	116.19	3.76			0.6550600000000001	0.51455	0.63273	0.57188
26132	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	29	10709	10879	170			0.63273	0.57188	2.81955										
26133	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	49	10879	10909	30						225.58	136.95	165.22	5.86			0.63273	0.57188	0.57417	0.63163
26134	Recording037	participant26_trial02	Entire Recording	1	fullstream	Fixation	Whole	30	10909	11058	150			0.57417	0.63163	2.9051299999999998										
26135	Recording037	participant26_trial02	Entire Recording	1	fullstream	Saccade	Whole	50	11058	11088	30						227.17	201.7	233.45	8.46			0.57417	0.63163	0.49173	0.72055
