	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
26741	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Partial	1	0	185	185			0.46048999999999995	0.21425999999999998	2.98908										
26742	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	1	275	295	20							141.29	147.38						0.5181	0.07463
26743	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	2	295	475	180			0.5181	0.07463	3.0455099999999997										
26744	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Whole	2	475	495	20						185.79	116.9	128.41	3.47			0.5181	0.07463	0.47741000000000006	0.07876
26745	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	3	495	1244	750			0.47741000000000006	0.07876	2.95134										
26746	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	3	1244	1294	50							168.85	198.93				0.47741000000000006	0.07876		
26747	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	4	1724	1754	30							447.89	576.05							
26748	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	5	1764	1794	30							123.06	127.91							
26749	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	6	1814	1854	40							213.04	249.03							
26750	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	7	1904	1934	30							128.82	148.6							
26751	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	8	1954	1974	20							133.26	153.25						0.3022	0.56238
26752	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	4	1974	2204	230			0.3022	0.56238	2.96495										
26753	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Whole	9	2204	2244	40						18.99	220.84	306.4	19.04			0.3022	0.56238	0.51369	0.4896
26754	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	5	2244	3373	1129			0.51369	0.4896	2.70419										
26755	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Whole	10	3373	3393	20						280.59	122.85	133.62	9.8			0.51369	0.4896	0.55067	0.6874100000000001
26756	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	6	3393	3703	310			0.55067	0.6874100000000001	2.5691200000000003										
26757	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Whole	11	3703	3723	20						118.89	115.17	115.5	5.38			0.55067	0.6874100000000001	0.50831	0.6106600000000001
26758	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	7	3723	5312	1589			0.50831	0.6106600000000001	2.7094400000000003										
26759	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	12	5312	5332	20							140.09	149.17				0.50831	0.6106600000000001		
26760	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	13	5342	5352	10							134.35	134.35						0.5089199999999999	0.61321
26761	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	8	5352	5812	460			0.5089199999999999	0.61321	2.78737										
26762	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Whole	14	5812	5842	30						31.48	122.36	152.98	4.12			0.5089199999999999	0.61321	0.5511699999999999	0.58735
26763	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	9	5842	6131	290			0.5511699999999999	0.58735	2.6851										
26764	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	15	6131	6221	90							290.45	395.86				0.5511699999999999	0.58735		
26765	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	16	6261	6301	40							149.14	196.02							
26766	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	17	6321	6331	10							102.45	102.45							
26767	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	18	6371	6391	20							127.98	132.93						0.66706	0.42608
26768	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	10	6391	6771	380			0.66706	0.42608	2.73141										
26769	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	19	6771	6821	50							206.83	362.97				0.66706	0.42608		
26770	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	20	6841	6861	20							123.64	126.93							
26771	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	21	6871	6891	20							128.93	132.92						0.61056	0.52994
26772	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	11	6891	7860	969			0.61056	0.52994	2.85229										
26773	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	22	7860	7880	20							134.69	140.26				0.61056	0.52994		
26774	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	23	7890	7910	20							131.0	156.01						0.6379600000000001	0.4757
26775	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	12	7910	8270	360			0.6379600000000001	0.4757	2.94354										
26776	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Whole	24	8270	8300	30						248.63	126.62	146.46	6.87			0.6379600000000001	0.4757	0.59868	0.5761
26777	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	13	8300	8790	490			0.59868	0.5761	2.87472										
26778	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Whole	25	8790	8830	40						97.33	220.14	321.78	8.57			0.59868	0.5761	0.57727	0.40981000000000006
26779	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	14	8830	9939	1109			0.57727	0.40981000000000006	2.78176										
26780	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	26	9939	10019	80							322.74	419.68				0.57727	0.40981000000000006		
26781	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	27	10259	10269	10							113.27	113.27							
26782	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	28	10289	10309	20							298.32	300.7							
26783	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	29	10349	10369	20							132.16	133.77							
26784	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	30	10419	10439	20							210.04	221.51							
26785	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	31	10499	10509	10							134.82	134.82						0.37343000000000004	0.5346
26786	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	15	10509	10619	110			0.37343000000000004	0.5346	2.69656										
26787	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Whole	32	10619	10629	10						287.64	127.81	127.81	5.48			0.37343000000000004	0.5346	0.40363000000000004	0.62957
26788	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	16	10629	10859	230			0.40363000000000004	0.62957	2.68106										
26789	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Whole	33	10859	10879	20						83.68	121.37	121.5	3.49			0.40363000000000004	0.62957	0.41128000000000003	0.5605100000000001
26790	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	17	10879	11388	510			0.41128000000000003	0.5605100000000001	2.7393400000000003										
26791	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	34	11388	11418	30							194.37	232.27				0.41128000000000003	0.5605100000000001		
26792	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	35	11438	11458	20							152.94	185.83							
26793	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	36	11468	11488	20							189.52	196.4						0.45746000000000003	0.7035100000000001
26794	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	18	11488	11568	80			0.45746000000000003	0.7035100000000001	2.78376										
26795	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Whole	37	11568	11608	40						60.94	254.23	311.96	1.57			0.45746000000000003	0.7035100000000001	0.46835	0.68391
26796	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	19	11608	12668	1059			0.46835	0.68391	2.8294099999999998										
26797	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Whole	38	12668	12688	20						96.37	135.5	154.94	7.43			0.46835	0.68391	0.45038	0.5229600000000001
26798	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Partial	20	12688	12837	150			0.45038	0.5229600000000001	2.96778										
26799	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Partial	21	12877	13097	220			0.43183	0.54723	2.92952										
26800	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	39	13097	13187	90							281.31	527.83				0.43183	0.54723		
26801	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	40	13207	13257	50							196.69	260.38							
26802	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	41	13267	13297	30							248.51	354.37						0.72328	0.54889
26803	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	22	13297	13377	80			0.72328	0.54889	2.94904										
26804	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Whole	42	13377	13447	70						216.67	325.66	574.73	23.85			0.72328	0.54889	0.46521	0.74105
26805	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	23	13447	13557	110			0.46521	0.74105	2.75275										
26806	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	43	13557	13647	90							422.8	585.79				0.46521	0.74105		
26807	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	44	13657	13717	60							184.22	234.15							
26808	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	45	13727	13737	10							119.27	119.27							
26809	Recording038	participant26_trial03	Entire Recording	1	fullstream	Saccade	Partial	46	13747	13797	50							149.58	211.2						0.7059	0.562
26810	Recording038	participant26_trial03	Entire Recording	1	fullstream	Fixation	Whole	24	13797	14027	230			0.7059	0.562	2.73903										
