	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
34060	Recording052	participant21_trial02	Entire Recording	1		Saccade	Partial	1	0	45	45							361.85	581.12						0.74317	0.64042
34061	Recording052	participant21_trial02	Entire Recording	1		Fixation	Whole	1	45	175	130			0.74317	0.64042	2.85657										
34062	Recording052	participant21_trial02	Entire Recording	1		Saccade	Partial	2	175	185	10							133.35	133.35				0.74317	0.64042		
34063	Recording052	participant21_trial02	Entire Recording	1		Saccade	Partial	3	285	315	30							250.34	441.63						0.44232	0.65873
34064	Recording052	participant21_trial02	Entire Recording	1	fullstream	Fixation	Whole	2	315	515	200			0.44232	0.65873	2.69046										
34065	Recording052	participant21_trial02	Entire Recording	1	fullstream	Saccade	Whole	4	515	545	30						72.73	136.18	166.09	4.27			0.44232	0.65873	0.46493	0.58599
34066	Recording052	participant21_trial02	Entire Recording	1	fullstream	Fixation	Whole	3	545	805	260			0.46493	0.58599	2.6791										
34067	Recording052	participant21_trial02	Entire Recording	1	fullstream	Saccade	Partial	5	805	824	20							157.3	157.3				0.46493	0.58599		
34068	Recording052	participant21_trial02	Entire Recording	1	fullstream	Fixation	Partial	4	904	1564	660			0.48826	0.71638	2.57301										
34069	Recording052	participant21_trial02	Entire Recording	1	fullstream	Saccade	Whole	6	1564	1574	10						92.55	124.71	124.71	0.98			0.48826	0.71638	0.48767	0.70312
34070	Recording052	participant21_trial02	Entire Recording	1	fullstream	Fixation	Whole	5	1574	1784	210			0.48767	0.70312	2.59711										
34071	Recording052	participant21_trial02	Entire Recording	1	fullstream	Saccade	Partial	7	1784	1794	10							105.82	105.82				0.48767	0.70312		
34072	Recording052	participant21_trial02	Entire Recording	1	fullstream	Saccade	Partial	8	1804	1824	20							122.24	122.7						0.48695	0.45216000000000006
34073	Recording052	participant21_trial02	Entire Recording	1	fullstream	Fixation	Whole	6	1824	2284	460			0.48695	0.45216000000000006	2.77592										
34074	Recording052	participant21_trial02	Entire Recording	1	fullstream	Saccade	Whole	9	2284	2294	10						210.99	113.44	113.44	3.96			0.48695	0.45216000000000006	0.44616999999999996	0.47665
34075	Recording052	participant21_trial02	Entire Recording	1	fullstream	Fixation	Whole	7	2294	2593	300			0.44616999999999996	0.47665	2.78368										
34076	Recording052	participant21_trial02	Entire Recording	1	fullstream	Saccade	Whole	10	2593	2613	20						297.19	182.58	189.95	2.31			0.44616999999999996	0.47665	0.46305	0.50949
34077	Recording052	participant21_trial02	Entire Recording	1	fullstream	Fixation	Whole	8	2613	4013	1399			0.46305	0.50949	2.79783										
34078	Recording052	participant21_trial02	Entire Recording	1	fullstream	Saccade	Whole	11	4013	4043	30						200.12	156.14	181.2	9.34			0.46305	0.50949	0.36155	0.54668
34079	Recording052	participant21_trial02	Entire Recording	1	fullstream	Fixation	Whole	9	4043	4552	510			0.36155	0.54668	2.74011										
34080	Recording052	participant21_trial02	Entire Recording	1	fullstream	Saccade	Partial	12	4552	4602	50							295.83	457.59				0.36155	0.54668		
34081	Recording052	participant21_trial02	Entire Recording	1	fullstream	Saccade	Partial	13	4652	4672	20							158.59	158.59							
34082	Recording052	participant21_trial02	Entire Recording	1	fullstream	Saccade	Partial	14	4702	4722	20							137.34	160.5							
34083	Recording052	participant21_trial02	Entire Recording	1	fullstream	Saccade	Partial	15	4752	4762	10							167.47	167.47						0.62989	0.5384899999999999
34084	Recording052	participant21_trial02	Entire Recording	1	fullstream	Fixation	Whole	10	4762	4982	220			0.62989	0.5384899999999999	2.77623										
34085	Recording052	participant21_trial02	Entire Recording	1	fullstream	Saccade	Whole	16	4982	5032	50						155.92	181.74	240.69	17.11			0.62989	0.5384899999999999	0.43863	0.45298999999999995
34086	Recording052	participant21_trial02	Entire Recording	1	fullstream	Fixation	Whole	11	5032	5382	350			0.43863	0.45298999999999995	2.77137										
34087	Recording052	participant21_trial02	Entire Recording	1	fullstream	Saccade	Whole	17	5382	5392	10						252.08	115.51	115.51	3.44			0.43863	0.45298999999999995	0.41985	0.5110600000000001
34088	Recording052	participant21_trial02	Entire Recording	1	fullstream	Fixation	Whole	12	5392	5582	190			0.41985	0.5110600000000001	2.80755										
34089	Recording052	participant21_trial02	Entire Recording	1	fullstream	Saccade	Whole	18	5582	5612	30						319.36	217.48	270.97	8.15			0.41985	0.5110600000000001	0.5007699999999999	0.5805100000000001
34090	Recording052	participant21_trial02	Entire Recording	1	fullstream	Fixation	Whole	13	5612	5792	180			0.5007699999999999	0.5805100000000001	2.80913										
34091	Recording052	participant21_trial02	Entire Recording	1	fullstream	Saccade	Whole	19	5792	5822	30						81.82	302.09	372.99	10.68			0.5007699999999999	0.5805100000000001	0.53009	0.37661
34092	Recording052	participant21_trial02	Entire Recording	1	fullstream	Fixation	Whole	14	5822	6051	230			0.53009	0.37661	2.8822										
34093	Recording052	participant21_trial02	Entire Recording	1	fullstream	Saccade	Whole	20	6051	6091	40						313.14	189.07	233.71	6.19			0.53009	0.37661	0.59218	0.44288
34094	Recording052	participant21_trial02	Entire Recording	1	fullstream	Fixation	Whole	15	6091	6511	420			0.59218	0.44288	2.85319										
