	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
28568	Recording044	participant01_trial01	Entire Recording	1		Fixation	Partial	1	0	185	185			0.44316000000000005	0.4186	2.4338599999999997										
28569	Recording044	participant01_trial01	Entire Recording	1		Fixation	Partial	2	265	355	90			0.44755	0.41086999999999996	2.42518										
28570	Recording044	participant01_trial01	Entire Recording	1		Fixation	Partial	3	425	495	70			0.45291000000000003	0.39495	2.49727										
28571	Recording044	participant01_trial01	Entire Recording	1		Fixation	Partial	4	515	625	110			0.47031000000000006	0.36651	2.66476										
28572	Recording044	participant01_trial01	Entire Recording	1	fullstream	Saccade	Partial	1	815	845	30							496.06	496.06							
28573	Recording044	participant01_trial01	Entire Recording	1	fullstream	Saccade	Partial	2	924	944	20							184.88	184.88							
28574	Recording044	participant01_trial01	Entire Recording	1	fullstream	Saccade	Partial	3	974	1004	30							153.16	157.56							
28575	Recording044	participant01_trial01	Entire Recording	1	fullstream	Saccade	Partial	4	1214	1244	30							278.61	349.56							
28576	Recording044	participant01_trial01	Entire Recording	1	fullstream	Saccade	Partial	5	1274	1284	10							103.39	103.39							
28577	Recording044	participant01_trial01	Entire Recording	1	fullstream	Saccade	Partial	6	1314	1334	20							250.07	256.11							
28578	Recording044	participant01_trial01	Entire Recording	1	fullstream	Saccade	Partial	7	1354	1364	10							112.98	112.98						0.1733	0.79652
28579	Recording044	participant01_trial01	Entire Recording	1	fullstream	Fixation	Partial	5	1364	1474	110			0.1733	0.79652	3.03595										
28580	Recording044	participant01_trial01	Entire Recording	1	fullstream	Saccade	Partial	8	1544	1614	70							227.76	272.6							
28581	Recording044	participant01_trial01	Entire Recording	1	fullstream	Saccade	Partial	9	1644	1694	50							193.71	251.65							
