	Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
54485	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Partial	1	0	1414	1414			0.57831	0.22878	3.5256199999999995										
54486	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	1	1414	1484	70							536.17	795.79				0.57831	0.22878		
54487	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	2	1574	1604	30							497.19	497.19							
54488	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	3	1614	1694	80							215.15	451.2							
54489	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	4	1834	1884	50							891.96	1627.56							
54490	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	5	1914	1944	30							238.76	238.76							
54491	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	6	1974	1994	20							263.63	264.49							
54492	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	7	2014	2034	20							109.36	110.9							
54493	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	8	2054	2074	20							123.43	144.18							
54494	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	9	2134	2154	20							169.86	182.22							
54495	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	10	2174	2214	40							163.2	200.71							
54496	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	11	2234	2254	20							241.37	263.96							
54497	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	12	2274	2334	60							348.57	440.88							
54498	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	13	2364	2384	20							118.49	124.34						0.33066999999999996	0.5454
54499	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	2	2384	2464	80			0.33066999999999996	0.5454	2.67991										
54500	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	14	2464	2484	20						117.33	485.42	500.22	8.73			0.33066999999999996	0.5454	0.24953000000000003	0.38842
54501	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	3	2484	2554	70			0.24953000000000003	0.38842	2.6825799999999997										
54502	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	15	2554	2574	20						349.15	154.97	177.72	7.76			0.24953000000000003	0.38842	0.3373	0.40524
54503	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	4	2574	2703	130			0.3373	0.40524	2.64371										
54504	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	16	2703	2743	40						321.08	349.2	392.18	5.21			0.3373	0.40524	0.39331	0.45047
54505	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Partial	5	2743	3043	300			0.39331	0.45047	2.57348										
54506	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Partial	6	3053	3153	100			0.4165	0.48333999999999994	2.5585400000000003										
54507	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	17	3153	3193	40						279.15	126.47	146.36	2.96			0.4165	0.48333999999999994	0.42486999999999997	0.53527
54508	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	7	3193	3283	90			0.42486999999999997	0.53527	2.57502										
54509	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	18	3283	3293	10						238.01	108.83	108.83	3.36			0.42486999999999997	0.53527	0.39207	0.5877899999999999
54510	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	8	3293	3393	100			0.39207	0.5877899999999999	2.52621										
54511	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	19	3393	3413	20						303.37	135.67	151.36	1.6			0.39207	0.5877899999999999	0.40062	0.60078
54512	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	9	3413	3613	200			0.40062	0.60078	2.51567										
54513	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	20	3613	3623	10						269.99	104.08	104.08	4.16			0.40062	0.60078	0.4006	0.73333
54514	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	10	3623	3823	200			0.4006	0.73333	2.4700599999999997										
54515	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	21	3823	3853	30						62.88	286.68	359.49	9.63			0.4006	0.73333	0.4841	0.5703199999999999
54516	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	11	3853	4133	280			0.4841	0.5703199999999999	2.55415										
54517	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	22	4133	4153	20						105.86	123.64	136.7	5.83			0.4841	0.5703199999999999	0.45495	0.46773000000000003
54518	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	12	4153	4452	300			0.45495	0.46773000000000003	2.58561										
54519	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	23	4452	4462	10						237.91	119.59	119.59	1.59			0.45495	0.46773000000000003	0.44298000000000004	0.48682
54520	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	13	4462	4562	100			0.44298000000000004	0.48682	2.58428										
54521	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	24	4562	4582	20						250.71	141.61	158.17	5.95			0.44298000000000004	0.48682	0.408	0.58677
54522	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	14	4582	4942	360			0.408	0.58677	2.61972										
54523	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	25	4942	4972	30						45.39	142.9	184.06	3.96			0.408	0.58677	0.44666999999999996	0.54756
54524	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	15	4972	5262	290			0.44666999999999996	0.54756	2.71815										
54525	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	26	5262	5322	60							428.52	642.3				0.44666999999999996	0.54756		
54526	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	27	5342	5362	20							116.14	124.29						0.61946	0.59687
54527	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	16	5362	5632	270			0.61946	0.59687	2.78725										
54528	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	28	5632	5652	20							111.6	112.29				0.61946	0.59687		
54529	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	29	5672	5682	10							121.5	121.5						0.5970300000000001	0.58118
54530	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	17	5682	6271	590			0.5970300000000001	0.58118	2.68506										
54531	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	30	6271	6301	30							230.66	289.61				0.5970300000000001	0.58118		
54532	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	31	6331	6361	30							373.47	461.62						0.27831	0.47921
54533	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	18	6361	6481	120			0.27831	0.47921	2.64412										
54534	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	32	6481	6561	80							332.11	613.08				0.27831	0.47921		
54535	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	33	6611	6631	20							191.62	191.62						0.11712	0.48636
54536	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	19	6631	6701	70			0.11712	0.48636	2.60995										
54537	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	34	6701	6711	10							103.43	103.43				0.11712	0.48636		
54538	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	35	6741	6761	20							112.83	123.29							
54539	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	36	6791	6811	20							103.36	103.92							
54540	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	37	6871	6921	50							182.17	241.68						0.35918	0.5463100000000001
54541	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Partial	20	6921	7361	440			0.35918	0.5463100000000001	2.6817										
54542	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Partial	21	7391	7481	90			0.38836	0.55692	2.78073										
54543	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	38	7481	7521	40						297.52	190.73	238.48	9.31			0.38836	0.55692	0.4629	0.70002
54544	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	22	7521	7811	290			0.4629	0.70002	2.8157900000000002										
54545	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	39	7811	7920	110							679.69	1352.53				0.4629	0.70002		
54546	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	40	7940	7970	30							187.59	219.77							
54547	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	41	8010	8030	20							149.79	180.59						0.70057	0.5419
54548	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	23	8030	8190	160			0.70057	0.5419	2.89777										
54549	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	42	8190	8270	80							417.32	668.03				0.70057	0.5419		
54550	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	43	8310	8330	20							131.65	148.64							
54551	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	44	8410	8430	20							133.23	136.04							
54552	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	45	8450	8460	10							121.07	121.07							
54553	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	46	8510	8560	50							139.24	156.61						0.41338	0.48139
54554	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	24	8560	8770	210			0.41338	0.48139	2.8031599999999997										
54555	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	47	8770	8780	10							107.0	107.0				0.41338	0.48139		
54556	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	48	8790	8820	30							164.83	225.17							
54557	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	49	8830	8840	10							112.7	112.7						0.37773	0.58336
54558	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	25	8840	9190	350			0.37773	0.58336	2.80892										
54559	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	50	9190	9210	20							198.1	223.95				0.37773	0.58336		
54560	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	51	9220	9230	10							117.85	117.85						0.3286	0.52673
54561	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	26	9230	9320	90			0.3286	0.52673	2.9910200000000002										
54562	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	52	9320	9370	50						70.95	224.49	318.83	9.37			0.3286	0.52673	0.38185	0.37253000000000003
54563	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	27	9370	9600	230			0.38185	0.37253000000000003	2.8879										
54564	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	53	9600	9610	10						253.81	117.86	117.86	7.49			0.38185	0.37253000000000003	0.34121	0.51254
54565	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	28	9610	10709	1099			0.34121	0.51254	2.8588299999999998										
54566	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	54	10709	10749	40						304.89	140.91	173.97	3.32			0.34121	0.51254	0.37115	0.55548
54567	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	29	10749	10849	100			0.37115	0.55548	2.883										
54568	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	55	10849	10889	40							126.48	158.74				0.37115	0.55548		
54569	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	56	10939	11039	100							370.88	710.06						0.77659	0.38282
54570	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	30	11039	11109	70			0.77659	0.38282	2.91037										
54571	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	57	11109	11129	20						178.12	112.51	122.79	6.6			0.77659	0.38282	0.68087	0.37967
54572	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	31	11129	11339	210			0.68087	0.37967	2.85514										
54573	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	58	11339	11349	10							101.18	101.18				0.68087	0.37967		
54574	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	59	11369	11399	30							217.78	293.84							
54575	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	60	11418	11428	10							127.19	127.19							
54576	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Partial	32	11498	11768	270			0.56492	0.46016	2.79123										
54577	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	61	11768	11778	10						177.59	110.03	110.03	7.79			0.56492	0.46016	0.47752	0.45647
54578	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Partial	33	11778	12228	450			0.47752	0.45647	2.73529										
54579	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	62	12288	12348	60							432.12	647.94							
54580	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	63	12388	12408	20							129.34	129.73						0.71549	0.5585100000000001
54581	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	34	12408	12508	100			0.71549	0.5585100000000001	2.7624										
54582	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	64	12508	12608	100						217.65	256.41	406.53	4.86			0.71549	0.5585100000000001	0.6611600000000001	0.60043
54583	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	35	12608	12698	90			0.6611600000000001	0.60043	2.78267										
54584	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	65	12698	12718	20						237.86	141.29	163.65	1.18			0.6611600000000001	0.60043	0.6520199999999999	0.61498
54585	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Partial	36	12718	12978	260			0.6520199999999999	0.61498	2.7241										
54586	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Partial	37	12998	13237	240			0.63062	0.5894699999999999	2.75062										
54587	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	66	13247	13277	30							513.26	513.26							
54588	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	67	13327	13357	30							194.52	194.52							
54589	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Partial	38	13367	13447	80			0.17512	0.52568	2.70356										
54590	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	68	13447	13467	20							131.54	157.51				0.17512	0.52568		
54591	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	69	13507	13517	10							117.12	117.12							
54592	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	70	13547	13557	10							110.85	110.85						0.33257	0.46245
54593	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	39	13557	13657	100			0.33257	0.46245	2.72529										
54594	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	71	13657	13727	70							349.94	444.38				0.33257	0.46245		
54595	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	72	13787	13807	20							135.84	140.0							
54596	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	73	13817	13857	40							140.03	155.89						0.13391	0.5068600000000001
54597	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	40	13857	13947	90			0.13391	0.5068600000000001	2.65037										
54598	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	74	13947	13967	20							157.99	181.59				0.13391	0.5068600000000001		
54599	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	75	14027	14047	20							141.02	141.06							
54600	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	76	14057	14067	10							111.12	111.12							
54601	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Partial	77	14077	14127	50							277.64	517.68						0.33881999999999995	0.37575
54602	Recording072	participant05_trial01	Entire Recording	1	fullstream	Fixation	Whole	41	14127	14377	250			0.33881999999999995	0.37575	2.6542										
54603	Recording072	participant05_trial01	Entire Recording	1	fullstream	Saccade	Whole	78	14377	14407	30						71.65	159.81	198.86	2.97			0.33881999999999995	0.37575	0.35562	0.32506999999999997
